"jointType","x","y","z","time"
8,0.0181092713,-0.007684084,1.71544063,14
9,0.0440342352,-0.228332609,1.67314255,14
10,0.0985039547,-0.241477281,1.47654223,14
11,0.101576462,-0.2357337,1.45457315,14
12,-0.178802952,-0.410253227,1.54586911,14
13,-0.16756095,-0.6840653,1.505873,14
14,-0.116616338,-0.954584837,1.529682,14
15,-0.08001496,-0.9989878,1.42392981,14
16,-0.058080107,-0.408765972,1.567201,14
17,-0.0247901585,-0.6311828,1.39165843,14
18,-0.08860624,-0.3760946,1.26906872,14
19,-0.07255154,-0.4729208,1.26437342,14
20,-0.136481285,0.06405412,1.73977089,14
21,-0.257538557,-0.53214395,1.439757,14
22,-0.306358159,-0.4827841,1.44399691,14
23,0.101500906,-0.2315501,1.40680826,14
24,0.09531531,-0.265702367,1.41297734,14
0,-0.1253244,-0.416975081,1.58875084,15
1,-0.134730324,-0.137551442,1.67889607,15
2,-0.143148273,0.130929232,1.75375891,15
3,-0.133111373,0.251236677,1.78748357,15
4,-0.257384121,0.008522175,1.65467155,15
5,-0.305770248,-0.217310026,1.5756613,15
6,-0.285384029,-0.416870743,1.47315764,15
7,-0.275899917,-0.475570649,1.45537627,15
8,0.0165026337,-0.007417081,1.71543169,15
9,0.0380645767,-0.238783732,1.65827739,15
10,0.07880639,-0.229622722,1.52812624,15
11,0.09584839,-0.220364362,1.46193326,15
12,-0.183237523,-0.4079173,1.5428369,15
13,-0.172456086,-0.6816558,1.50885844,15
14,-0.0310596,-0.880419552,1.31340158,15
15,0.00149686262,-0.8508779,1.19377017,15
16,-0.06206467,-0.407909721,1.565908,15
17,-0.0290074851,-0.6136373,1.371368,15
18,-0.0904543549,-0.364453763,1.23567557,15
19,-0.07526676,-0.303021431,1.121615,15
20,-0.141228467,0.06513319,1.73746884,15
21,-0.261562377,-0.527322948,1.43679988,15
22,-0.308478,-0.47933203,1.44128871,15
23,0.103889123,-0.199447826,1.42050755,15
24,0.09848896,-0.248155937,1.43739367,15
0,-0.121254325,-0.419956267,1.59646118,16
1,-0.13444896,-0.140762463,1.68885934,16
2,-0.145483047,0.127237558,1.76689947,16
3,-0.135344744,0.2473313,1.80335033,16
4,-0.2575541,0.006790007,1.6622529,16
5,-0.304391682,-0.220298633,1.57719421,16
6,-0.280897468,-0.414258033,1.47469079,16
7,-0.2712762,-0.473131061,1.45487833,16
8,0.01574319,-0.0143154655,1.73139048,16
9,0.03515636,-0.254691184,1.69922853,16
10,0.150321692,-0.218000621,1.53537178,16
11,0.161679387,-0.202930525,1.51888633,16
12,-0.178863466,-0.412016183,1.54941571,16
13,-0.147717074,-0.6843903,1.49344623,16
14,0.038655512,-0.8052608,1.2634846,16
15,0.0732093,-0.766439736,1.14646,16
16,-0.05855464,-0.410141647,1.5751853,16
17,-0.0193172134,-0.615904152,1.3810451,16
18,-0.09205589,-0.3673197,1.249982,16
19,-0.0762769356,-0.463737458,1.24737561,16
20,-0.142986685,0.06156152,1.749761,16
21,-0.253205329,-0.5272929,1.43578494,16
22,-0.303692818,-0.481684983,1.44182563,16
23,0.193654463,-0.172686771,1.46875274,16
24,0.176913023,-0.227033243,1.48243463,16
0,-0.130265355,-0.41981706,1.60557675,17
1,-0.146105751,-0.139242768,1.69506967,17
2,-0.1616967,0.13071385,1.76970935,17
3,-0.153026268,0.251133054,1.80313873,17
4,-0.271215945,0.00710062543,1.66588306,17
5,-0.31451264,-0.2201499,1.58638275,17
6,-0.291952521,-0.4152164,1.48742056,17
7,-0.279996127,-0.475128,1.47392845,17
8,-0.000267252326,-0.008811923,1.73614764,17
9,0.0296628214,-0.26016745,1.704711,17
10,0.123369031,-0.153175548,1.55935466,17
11,0.13000232,-0.1324732,1.537935,17
12,-0.187418789,-0.411723942,1.55842018,17
13,-0.171028554,-0.6853955,1.51718462,17
14,0.0140386373,-0.856908143,1.32877254,17
15,0.05139467,-0.824469745,1.21150267,17
16,-0.06760236,-0.41012764,1.58422554,17
17,-0.0236325972,-0.6087279,1.39363575,17
18,-0.09713582,-0.374091566,1.23940778,17
19,-0.08019423,-0.3138246,1.12482536,17
20,-0.157928348,0.06451412,1.75352585,17
21,-0.26616478,-0.531423032,1.45708525,17
22,-0.312647432,-0.483456343,1.46395,17
23,0.1515683,-0.0928034261,1.49892306,17
24,0.149687275,-0.154450566,1.50319242,17
0,-0.133488432,-0.423595369,1.60864091,18
1,-0.145510256,-0.145526484,1.70558119,18
2,-0.153932169,0.121165626,1.78713739,18
3,-0.15070805,0.240078762,1.82598162,18
4,-0.267800122,-0.00459115952,1.68508208,18
5,-0.309956074,-0.22797896,1.59566367,18
6,-0.287424862,-0.4256192,1.4846952,18
7,-0.279121548,-0.481110156,1.46060443,18
8,0.00264102174,-0.0132150864,1.741106,18
9,0.0557334535,-0.2608256,1.71069241,18
10,0.09746772,-0.111733608,1.57925689,18
11,0.105570912,-0.0777998939,1.55057466,18
12,-0.1909876,-0.4153884,1.56366479,18
