"jointType","x","y","z","time"
3,0.0186115354,0.08079633,2.09187627,11
4,-0.108295,-0.152537391,2.050045,11
5,-0.13591899,-0.346608222,1.98766589,11
6,-0.1322811,-0.5136469,1.89011562,11
7,-0.114234067,-0.5680182,1.85562229,11
8,0.126413137,-0.13630487,2.023042,11
9,0.180305734,-0.2989138,1.962801,11
10,0.180268317,-0.170855626,1.84702384,11
11,0.179758742,-0.141167462,1.827513,11
12,-0.0426482558,-0.5093613,1.91927755,11
13,-0.03148721,-0.7425544,1.89058435,11
14,-0.0275477786,-1.01818419,1.89319587,11
15,-0.03826586,-1.04939842,1.78900886,11
16,0.06678774,-0.5040395,1.90596008,11
17,0.09364447,-0.7407429,1.87693977,11
18,0.101101391,-1.01859224,1.87301791,11
19,0.0897986442,-1.04689932,1.76723206,11
20,0.0103645287,-0.102015421,2.07151914,11
21,-0.109179839,-0.614138544,1.82844746,11
22,-0.08807518,-0.554908335,1.8368156,11
23,0.186786681,-0.100473464,1.7773037,11
24,0.150011286,-0.117804758,1.8214668,11
0,0.0140929036,-0.513396144,1.9413687,12
1,0.0101386132,-0.275816143,2.01790333,12
2,0.00550194038,-0.0434709564,2.082327,12
3,0.0156076336,0.08177354,2.08845425,12
4,-0.10940025,-0.14980714,2.042234,12
5,-0.136872917,-0.338654667,1.98190081,12
6,-0.131691471,-0.5121172,1.88528645,12
7,-0.115264542,-0.567439139,1.85400879,12
8,0.137691572,-0.139153019,2.03685474,12
9,0.194015741,-0.287418574,1.96426749,12
10,0.199182346,-0.157092273,1.87197781,12
11,0.2003139,-0.102298774,1.86120284,12
12,-0.0414216854,-0.506945252,1.91516185,12
13,-0.0320694372,-0.739539742,1.88845932,12
14,-0.0281123165,-1.00047636,1.89591861,12
15,-0.02993965,-1.03445065,1.79238379,12
16,0.0692841858,-0.5046047,1.91045511,12
17,0.09318285,-0.7410126,1.87987828,12
18,0.102740653,-1.018668,1.87529111,12
19,0.100727864,-1.04625916,1.76851785,12
20,0.006713282,-0.100917138,2.0682795,12
21,-0.1107463,-0.614487,1.83084464,12
22,-0.0853401646,-0.5592184,1.83074975,12
23,0.213889211,-0.0484897681,1.81592679,12
24,0.168378279,-0.0793494061,1.84840012,12
0,0.0185205247,-0.511553347,1.94689465,13
1,0.0141202295,-0.2753649,2.0239377,13
2,0.0100942627,-0.04437488,2.08955073,13
3,0.0235662516,0.08051855,2.09553218,13
4,-0.106800489,-0.145970553,2.06042051,13
5,-0.148122251,-0.3474631,2.01551485,13
6,-0.178990036,-0.515903234,1.94257808,13
7,-0.183060721,-0.5811319,1.917187,13
8,0.1377412,-0.139906,2.0278604,13
9,0.204865128,-0.319630921,2.01458836,13
10,0.197817877,-0.153411657,1.87945271,13
11,0.192277074,-0.1002818,1.85486162,13
12,-0.0368526466,-0.50509274,1.91995931,13
13,-0.0304503161,-0.7409264,1.89349508,13
14,-0.0292475559,-1.01635432,1.89537859,13
15,-0.04065188,-1.0470047,1.7909441,13
16,0.0734198,-0.502880633,1.91631389,13
17,0.0944854245,-0.7399719,1.87985659,13
18,0.1021277,-1.01721859,1.87433493,13
19,0.09092832,-1.044775,1.76812625,13
20,0.0110644167,-0.101497032,2.0751493,13
21,-0.178521574,-0.627361,1.8962878,13
22,-0.166613385,-0.570095241,1.89152932,13
23,0.199983671,-0.0495921932,1.80503249,13
24,0.164491147,-0.07637203,1.84812,13
0,0.0382305756,-0.5131579,1.94624519,14
1,0.022079628,-0.274578542,2.02004981,14
2,0.008928088,-0.0414105281,2.08167768,14
3,0.031309545,0.082899794,2.09074855,14
4,-0.0973520651,-0.14213641,2.02409935,14
5,-0.1289869,-0.336607724,1.95487344,14
6,-0.125422165,-0.5043023,1.8458904,14
7,-0.114492528,-0.555089,1.81509137,14
8,0.152350321,-0.146762684,2.05075431,14
9,0.20173043,-0.328273058,2.02528286,14
10,0.210569128,-0.156841144,1.9071449,14
11,0.209939212,-0.113961592,1.88916159,14
12,-0.0173273813,-0.5039887,1.90877306,14
13,-0.0265245475,-0.739760339,1.88756,14
14,-0.0281818472,-1.01156914,1.89259517,14
15,-0.0185857341,-1.04347956,1.78849375,14
16,0.09344369,-0.5071347,1.92602289,14
17,0.103031576,-0.7491087,1.89434361,14
18,0.11390543,-1.01320481,1.8858974,14
19,0.125133485,-1.0381068,1.778683,14
20,0.0122356005,-0.09918855,2.068573,14
21,-0.108164825,-0.5949985,1.787761,14
22,-0.08660706,-0.564504,1.81919992,14
23,0.22371082,-0.0652017,1.84212768,14
24,0.177344,-0.0921788961,1.87731409,14
0,0.0190042723,-0.51743263,1.95207286,15
1,0.0169781186,-0.276602238,2.02456045,15
2,0.0138422875,-0.04166609,2.08571124,15
3,0.02832548,0.0816328451,2.09517241,15
4,-0.106332049,-0.140932143,2.07018566,15
5,-0.170492634,-0.338161379,2.04184723,15
6,-0.219550088,-0.478193045,1.97089648,15
7,-0.2373127,-0.539913356,1.92729211,15
8,0.115179032,-0.151799574,1.99784648,15
9,0.186029226,-0.318966746,1.96909642,15
10,0.163872942,-0.159620017,1.85494781,15
11,0.139906734,-0.11234419,1.83604419,15
12,-0.0358887054,-0.5116876,1.928736,15
13,-0.03438218,-0.740520358,1.90369546,15
14,-0.0284036417,-1.021179,1.90080035,15
15,-0.0516186357,-1.048609,1.79728985,15
16,0.07296482,-0.5079115,1.917852,15
17,0.0961377546,-0.740087569,1.88539934,15
18,0.107663766,-1.01578438,1.87690091,15
19,0.08427935,-1.04166532,1.7722131,15
20,0.0145877115,-0.09975965,2.07232618,15
21,-0.241583139,-0.578797,1.8983866,15
22,-0.223371536,-0.530855834,1.90128577,15
23,0.134436041,-0.0672172,1.786842,15
24,0.106435373,-0.09304932,1.83407927,15
0,0.00765768765,-0.5195759,1.94759679,16
1,0.005862168,-0.277166516,2.02302265,16
2,0.00359096657,-0.04048392,2.08647871,16
3,0.0190754291,0.0795372352,2.09643817,16
4,-0.115309566,-0.136387676,2.06006241,16
5,-0.169173166,-0.336140722,2.024816,16
6,-0.195765391,-0.486707836,1.937674,16
7,-0.191630855,-0.5462028,1.901453,16
8,0.107570089,-0.152787328,1.99564052,16
9,0.173776031,-0.316966355,1.97584164,16
10,0.138677523,-0.171572089,1.86006,16
11,0.111696966,-0.120581165,1.84149611,16
12,-0.04668025,-0.5123183,1.92261112,16
13,-0.0419848226,-0.7366877,1.90034723,16
14,-0.0297445711,-1.01260149,1.90107441,16
15,-0.04751312,-1.042774,1.797506,16
16,0.0615783334,-0.511356533,1.91507077,16
17,0.0881482139,-0.7406205,1.88096857,16
18,0.104165047,-1.01320136,1.8752588,16
19,0.08580948,-1.0409106,1.77026546,16
20,0.00421076175,-0.09898939,2.07264829,16
21,-0.188767657,-0.584308445,1.87622976,16
22,-0.197532818,-0.549409151,1.8642143,16
23,0.09760287,-0.0808992162,1.78969955,16
24,0.08052296,-0.107790336,1.84866691,16
0,0.004206672,-0.5142207,1.94589853,17
1,0.00301824,-0.2750321,2.019609,17
2,0.00155611115,-0.0408467874,2.08146167,17
3,0.0158231948,0.07967034,2.08876538,17
4,-0.11810258,-0.139753833,2.05395555,17
5,-0.153594092,-0.342256755,2.0080843,17
6,-0.161195025,-0.504761755,1.915739,17
7,-0.150167719,-0.5481006,1.88769531,17
8,0.127723768,-0.132757455,2.01230955,17
9,0.17195344,-0.301504672,1.95753086,17
10,0.09173435,-0.141892686,1.83973753,17
11,0.07819543,-0.123280227,1.81634939,17
12,-0.0499764346,-0.509093761,1.92553115,17
13,-0.03538566,-0.740203559,1.89100647,17
14,-0.02932211,-1.01220262,1.8974719,17
15,-0.0425008,-1.04452872,1.79422665,17
16,0.0582395457,-0.5038615,1.908431,17
17,0.08955204,-0.737199664,1.86914718,17
18,0.09984728,-1.01491666,1.86917913,17
19,0.08622834,-1.04438329,1.76431835,17
20,0.00193815376,-0.09875306,2.06807184,17
21,-0.150932327,-0.5907957,1.856879,17
22,-0.12492229,-0.5471751,1.89321721,17
23,0.06455049,-0.103689127,1.77858222,17
24,0.06040388,-0.1276898,1.82900894,17
0,0.0275263023,-0.5083012,1.91852462,18
1,0.0101324692,-0.269239128,1.992143,18
2,-0.004715994,-0.0354356878,2.05463886,18
3,0.0358484872,0.08189006,2.0697124,18
4,-0.103894487,-0.1340322,2.00046372,18
5,-0.1373993,-0.329203874,1.94080472,18
6,-0.13629514,-0.498792738,1.8456552,18
7,-0.117713988,-0.5437605,1.81478846,18
8,0.121244781,-0.117439352,2.02073455,18
9,0.173944354,-0.3074054,1.98082376,18
10,0.147473276,-0.198092014,1.8306967,18
11,0.138074383,-0.1468152,1.84929061,18
12,-0.02753103,-0.5016147,1.88660669,18
13,-0.029661255,-0.7325045,1.84573,18
14,-0.0283149127,-1.005946,1.86760056,18
15,-0.0224178843,-1.04597962,1.76854372,18
16,0.08255175,-0.499631077,1.89273274,18
17,0.101166144,-0.738318443,1.86686087,18
18,0.108471118,-1.00667131,1.86730218,18
19,0.1143333,-1.03602684,1.76169491,18
20,-0.00130769191,-0.09330031,2.04104972,18
21,-0.112008177,-0.592345834,1.78585875,18
22,-0.0943700746,-0.5365676,1.7943846,18
23,0.13553822,-0.122159153,1.79982471,18
24,0.110719822,-0.139961183,1.84835315,18
0,0.0482759848,-0.5051833,1.93387043,19
1,0.0347106867,-0.266689062,2.00694942,19
2,0.02106323,-0.03353255,2.0704875,19
3,0.04522454,0.08545498,2.08860445,19
4,-0.0857894,-0.129783526,2.00725985,19
5,-0.116253041,-0.326280147,1.94184351,19
6,-0.109691143,-0.4938155,1.83854771,19
7,-0.09616027,-0.537258565,1.81157255,19
8,0.135142386,-0.136434346,2.02991939,19
9,0.200740427,-0.277762115,1.972436,19
10,0.170513973,-0.159590274,1.89331114,19
11,0.159736127,-0.109391,1.86766577,19
12,-0.009021879,-0.49744767,1.8993336,19
13,-0.0219348148,-0.735421,1.85828531,19
14,-0.0278498884,-1.01441681,1.87361109,19
15,-0.01946877,-1.05128133,1.77262688,19
16,0.103316039,-0.4982369,1.91186559,19
17,0.111167461,-0.747503161,1.89338982,19
18,0.120140962,-1.0202831,1.8833065,19
19,0.130726561,-1.04460621,1.77582431,19
20,0.0242788754,-0.0912289247,2.0564487,19
21,-0.0975307748,-0.573958337,1.77975774,19
22,-0.066696465,-0.5310801,1.82105744,19
23,0.149225041,-0.05464099,1.81592989,19
24,0.121980958,-0.0861365,1.8631,19
0,0.04068718,-0.5032011,1.92639136,20
1,0.02678519,-0.268230349,2.01496482,20
2,0.0120764691,-0.038972456,2.091249,20
3,0.03660849,0.07800154,2.12053227,20
4,-0.09456335,-0.136906937,2.02993178,20
5,-0.16066584,-0.290777177,1.89290249,20
6,-0.110197611,-0.308071584,1.74021673,20
7,-0.07152576,-0.296637744,1.67313635,20
8,0.142372474,-0.1399039,2.03775454,20
9,0.199388623,-0.2602303,1.90311408,20
10,0.235146448,-0.084138006,1.83871984,20
11,0.249386057,-0.0336556174,1.81371248,20
12,-0.0165337566,-0.493621826,1.89054012,20
13,-0.0286647938,-0.7270533,1.8673265,20
14,-0.03084952,-1.01231265,1.89011812,20
15,-0.0279513318,-1.05705309,1.79449332,20
16,0.09660094,-0.497507274,1.90425241,20
